	Unnamed: 0	text	label
122	122	i'm uncertain where i stand on abortion i like the killing babies but hate the idea of giving women a choice	1
4683	4683	a vaginai is like a tin roof if you don't nail it enough, it ends up over at the neighbors	0
5376	5376	quit monkeying around	0
1084	1084	that chicken was so black the police just arrested it	1
642	642	when i grow up i want to be a doctor	0
7066	7066	all my guns now self identify as dirt bikes so i had to install mufflers	0
5217	5217	what if i told you trump isnt the problem, nor his supporters it's your education system, news media, and american propaganda that is the problem	0
3694	3694	when a white kid shoots up the school the same day you planned to bomb it	1
349	349	confession-every sunday around brunch time i take my cat to the mall and make people take pictures of us	0
2348	2348	that feeling you get when a goat's hair tickles your balls	0
265	265	can afford to travel from romania to london still picks your pocket	0
6614	6614	when buslim nibba see his sister	1
3611	3611	according to women,there are 3 men in this pic	1
246	246	it happend mom, a black guy gave me complement ohhh sweety i'm so sorry. that means you need to lose about 30 pounds	1
8150	8150	iran is going to attack us even if we have to do it ourselves	0
1613	1613	stephen hawking defended the use of animals is medical research	0
4815	4815	when she say its not you its me bitch its finna be yo eye	0
8508	8	cooooooooooooon!!!!	1
6166	6166	the feeling of the first dance	0
7830	7830	when you have a small dick and tell a jewish girl to suck it. i can't	1
6752	6752	handjobs sold seperately	1
6076	6076	when your goat tells you she ain't on the pill	1
5610	5610	"""transgenderism"" is a mental illness, not an ""identity"" mandating public acceptance is sociopathic tyranny"	1
5634	5634	have you ever noticed the only time republicans smile is when they are taking away things from the american people?	0
7871	7871	when the weed man throw in a little extra	0
3909	3909	i see dickheads everywhere they don't even know they're dickheads	0
2486	2486	you call me a goat fucker like it's a bad thing	0
1733	1733	when you and your homie load each other's dishwashers	1
790	790	do you shop at wal-mart? did you vote for trump? you might be white trash	1
2733	2733	the worst part about being both black and jewish ? you have to sit in the back of the oven	1
1933	1933	hello there	0
650	650	wait , mohammad come back!! i didn't mean to laugh, your haircut looks great!	0
7089	7089	islam.. where little girls are mutilated and old perverted men are worshipped	1
8747	247	"i don't have ex's. i have y's. like, ""y the hell did i date you?!?"""	0
8078	8078	enough is enough children are more important than freaks	0
1484	1484	when you're not allowed to eat pork but you're starving	0
1427	1427	49 people were killed at christchurch mosques 49 people were killed at christchurch	0
8098	8098	not on my watch	0
4231	4231	oh boy i can't wait to go out and pray for allah on friday, march 15th 2019 12:30pm gmt at new zealand christchurch hello brother	1
2576	2576	if you invite the snake in don't cry when it bites vote trump or don't cry later	1
4010	4010	what if i told you dahyun is the best girl	0
5582	5582	i don't want no windmill blowin no cancer on me!	1
6439	6439	shitting on streets stray dogs indians	1
2351	2351	america obama trump	1
3023	3023	liberal guide to attacking a critic of islam 1. call them a racist 2. tell them their points aren't legitimate because they haven't been personally attacked	0
7599	7599	hey muslims kiss my american ass!	1
8051	8051	look dad im doing it you did it tyrone! you stole your first bike	0
8633	133	abnormal vs normal	0
8493	8493	if you say these muslim protesters are violent.. they will kill you!!	1
8846	346	some people some other people	0
3029	3029	i am a gamer not because i don't have a life but because i hate women and minorities	1
7929	7929	when liberals defend islam they defend beating women, killing homosexuals, rape,pedophilia, murdering babies, and beheading christians!	1
3831	3831	this one's called dirty deeds done with sheep	0
7024	7024	when you find out there's an opening for the role of chewbacca	0
8557	57	meanwhile in baltimore	0
7094	7094	"what if gordon ramsay voiced a gps? ""great job, you missed the bloody exit you fu**ing disgrace"""	0
7486	7486	because of this guy i have multiple profile disorder	0
9139	639	to the black guy reading this meme i am your father	0
3862	3862	i told my gay friend i can turn fruits in to vegetables and he told me to prove it so i pushed him off a balcony	1
4022	4022	when you get paid when you check your bank account after paying bills	0
7224	7224	brace yourself disappointment is coming	0
136	136	that look when you wanna cut a bitch but you remember your a changed man	1
734	734	removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit	1
4703	4703	how long can i run? till the chain tightens	1
582	582	what does a baby from auschwitz look like?	0
844	844	i am a test dummy	0
7384	7384	someone get me out of here	0
3900	3900	how do you kill 1000 flies with one hit? punch a somali in the face	1
3959	3959	weeeeeee! back over the border you go!	1
7467	7467	every hour a warrior fights alone call your brother	0
2469	2469	sit down kids, i will now tell you how i met your mother	0
4374	4374	michelle obama sighted sun bathing in afghanistan	0
5676	5676	damnit! dishwasher's broke again	1
2702	2702	goes on ancestry.com instead of match.com	0
4127	4127	"clown bait at its finest ""trumps economy is so bad that truck drivers have to buy their own trucks"" stacey abrams ""democrat response"""	0
3797	3797	hi, i'm nate i'm a lesbian in recovery	1
6241	6241	when a retarded chick stares at you in lazy eye i'm gonna stick my dick in the mashed potatoes!	1
9072	572	johnny starr trump 2020 blm stops looting more to come	0
2300	2300	even i can see you're a cunt	0
3010	3010	what in the f*ck is almond milk? it's milk! show me the tit on an almond	0
6566	6566	this faceapp stuff is incredible!	0
1722	1722	this steak is so black it stole my television	1
186	186	pure american muscle	0
1366	1366	monday at skul after watching sarafina	0
7810	7810	we have enough thoughts and prayers please send bobs and vagine	0
2496	2496	there is always good and bad in this world	0
6947	6947	prospective without white '' ''	0
6728	6728	they were right blue really is my color!	0
6723	6723	look at my new goat cage	0
8738	238	i finally found my girlfriends g-spot turns out it was in her sister the whole time	0
5445	5445	"black people started wearing their pants low, white people called it ""saggin."" spell saggin backwards.. those sneaky white people"	1
1591	1591	seems like u have a case of being a lil bitch i'm prescribing you a heavy dose of man the fuck up	0
8571	71	so you're never going to forgive the germans because of the holocaust? same	1
4699	4699	do you want to know the real reason they don't want 5.7 million muslims rioting in their streets the french government hasn't mentioned terrorism?	1
7107	7107	they used to whip slaves back in the day	0
5844	5844	is that ass a school ? b'cuz i want to shoot some kids in it !	0
4546	4546	life is hard it's harder when you're stupid	0
4235	4235	i heard you need a new tranny?	1
4458	4458	teach you about him? how can they if the romans killed christ	0
3278	3278	ford owners be like.. cash me ousside walkin' cause my ford's broke agin how bow dah?! lol~camo kid~	0
4677	4677	instructor: ...and this is how you take off me: ok cool, but how do i land? instructor: good question	0
319	319	no less beautiful	0
915	915	bro u dont watch idubbbz? bro.... thats kinda cringe	0
7997	7997	sweet jesus we're delicious	0
2742	2742	this is what science does for humanity this is what islam does for humanity	1
5779	5779	"today in the news more 'peaceful muslims"" blowing up shit"	1
703	703	when they know you got a drug problem so they give you a gift card instead of cash but they don't know how the dope game is played!?	0
9091	591	the white wine made me do it	0
689	689	when each letter is a mental disorder	0
7288	7288	fine, i'li keep calling them seagulls.. ...but, beach chickens sounds better	0
3646	3646	its national hebrew day   go pick up a hot girl	1
1903	1903	porki comment army in action against india	1
4256	4256	i've told my neighbor to keep thier pug out of my yard 3 times already	1
2288	2288	i don't play	0
4788	4788	a muslim ban would've stopped that	1
8344	8344	women rights in islamic countries	1
1594	1594	attention ladies: it's football season!!! bring him a sammich, get him a beer, get a hobby & stfu til valentine's day!	1
5387	5387	meet muhammed	1
6447	6447	i think it is safe now challenge accepted	0
5444	5444	welcome to the generation where mental illness is glorified	1
5594	5594	if you blow their churches, we will open our mosques for them to pray #terrorist have no religion	1
5321	5321	hi, i'm sean hannity and i'm destroying the conservative movement. fox news gives me a platform for ignorant white trash anger	1
